Henrique Madeira;Joao Duraes;2002;2
Joao Duraes;Henrique Madeira;2002;2
Henrique Madeira;Joao Duraes;2003;3
Joao Duraes;Henrique Madeira;2003;3
Henrique Madeira;Joao Duraes;2004;4
Joao Duraes;Henrique Madeira;2004;4
Henrique Madeira;Joao Duraes;2005;2
Joao Duraes;Henrique Madeira;2005;2
Henrique Madeira;Joao Duraes;2006;3
Joao Duraes;Henrique Madeira;2006;3
Henrique Madeira;Joao Duraes;2007;2
Joao Duraes;Henrique Madeira;2007;2
Henrique Madeira;Joao Duraes;2008;5
Joao Duraes;Henrique Madeira;2008;5
Henrique Madeira;Joao Duraes;2009;1
Joao Duraes;Henrique Madeira;2009;1
Henrique Madeira;Joao Duraes;2010;2
Joao Duraes;Henrique Madeira;2010;2
Henrique Madeira;Joao Duraes;2012;1
Joao Duraes;Henrique Madeira;2012;1
Henrique Madeira;Joao Duraes;2013;2
Joao Duraes;Henrique Madeira;2013;2
Henrique Madeira;Joao Duraes;2014;1
Joao Duraes;Henrique Madeira;2014;1
Henrique Madeira;Joaquim Macedo;2008;1
Joaquim Macedo;Henrique Madeira;2008;1
Henrique Madeira;Joaquim Macedo;2009;1
Joaquim Macedo;Henrique Madeira;2009;1
Henrique Madeira;Joaquim Macedo;2010;1
Joaquim Macedo;Henrique Madeira;2010;1
Henrique Madeira;Joaquim Macedo;2012;1
Joaquim Macedo;Henrique Madeira;2012;1
Henrique Madeira;Joaquim Macedo;2014;3
Joaquim Macedo;Henrique Madeira;2014;3
Henrique Madeira;Johan Karlsson;2012;1
Johan Karlsson;Henrique Madeira;2012;1
Henrique Madeira;Jorge Bernardino;1994;1
Jorge Bernardino;Henrique Madeira;1994;1
Henrique Madeira;Jorge Bernardino;2000;1
Jorge Bernardino;Henrique Madeira;2000;1
Henrique Madeira;Jorge Bernardino;2001;4
Jorge Bernardino;Henrique Madeira;2001;4
Henrique Madeira;Jorge Bernardino;2002;3
Jorge Bernardino;Henrique Madeira;2002;3
Henrique Madeira;Jorge Bernardino;2003;1
Jorge Bernardino;Henrique Madeira;2003;1
Henrique Madeira;Jorge Bernardino;2005;1
Jorge Bernardino;Henrique Madeira;2005;1
Henrique Madeira;Jorge Bernardino;2008;1
Jorge Bernardino;Henrique Madeira;2008;1
Henrique Madeira;Jorge Bernardino;2012;1
Jorge Bernardino;Henrique Madeira;2012;1
Henrique Madeira;Jorge Vieira;2003;1
Jorge Vieira;Henrique Madeira;2003;1
Henrique Madeira;Jorge Vieira;2005;1
Jorge Vieira;Henrique Madeira;2005;1
Henrique Madeira;Jorge Vieira;2008;4
Jorge Vieira;Henrique Madeira;2008;4
Henrique Madeira;Jorge Vieira;2012;1
Jorge Vieira;Henrique Madeira;2012;1
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2006;1
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2006;1
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2007;4
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2007;4
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2008;2
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2008;2
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2009;2
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2009;2
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2010;1
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2010;1
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2012;1
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2012;1
Henrique Madeira;José Carlos Coelho Martins da Fonseca;2014;2
José Carlos Coelho Martins da Fonseca;Henrique Madeira;2014;2
Henrique Madeira;João Carlos Cunha;2011;1
João Carlos Cunha;Henrique Madeira;2011;1
Henrique Madeira;João Carreira;1995;3
João Carreira;Henrique Madeira;1995;3
Henrique Madeira;João Carreira;1996;1
João Carreira;Henrique Madeira;1996;1
Henrique Madeira;João Carreira;1998;1
João Carreira;Henrique Madeira;1998;1
Henrique Madeira;João Carreira;2003;1
João Carreira;Henrique Madeira;2003;1
Henrique Madeira;João Gabriel Silva;1990;1
João Gabriel Silva;Henrique Madeira;1990;1
Henrique Madeira;João Gabriel Silva;1991;1
João Gabriel Silva;Henrique Madeira;1991;1
Henrique Madeira;João Gabriel Silva;1992;3
João Gabriel Silva;Henrique Madeira;1992;3
Henrique Madeira;João Gabriel Silva;1993;1
João Gabriel Silva;Henrique Madeira;1993;1
Henrique Madeira;João Gabriel Silva;1994;3
João Gabriel Silva;Henrique Madeira;1994;3
Henrique Madeira;João Gabriel Silva;1995;4
João Gabriel Silva;Henrique Madeira;1995;4
Henrique Madeira;João Gabriel Silva;1996;2
João Gabriel Silva;Henrique Madeira;1996;2
Henrique Madeira;João Gabriel Silva;1998;2
João Gabriel Silva;Henrique Madeira;1998;2
Henrique Madeira;João Gabriel Silva;2003;2
João Gabriel Silva;Henrique Madeira;2003;2
Henrique Madeira;João Gabriel Silva;2005;2
João Gabriel Silva;Henrique Madeira;2005;2
Henrique Madeira;João Gabriel Silva;2006;1
João Gabriel Silva;Henrique Madeira;2006;1
Henrique Madeira;João Gabriel Silva;2015;1
João Gabriel Silva;Henrique Madeira;2015;1
Henrique Madeira;João Pedro Costa;2002;1
João Pedro Costa;Henrique Madeira;2002;1
Henrique Madeira;João Pedro Costa;2003;1
João Pedro Costa;Henrique Madeira;2003;1
Henrique Madeira;João Pedro Costa;2015;1
João Pedro Costa;Henrique Madeira;2015;1
Henrique Madeira;Juan Carlos García;2005;1
Juan Carlos García;Henrique Madeira;2005;1
Henrique Madeira;Karama Kanoun;2001;2
Karama Kanoun;Henrique Madeira;2001;2
Henrique Madeira;Karama Kanoun;2002;1
Karama Kanoun;Henrique Madeira;2002;1
Henrique Madeira;Karama Kanoun;2005;1
Karama Kanoun;Henrique Madeira;2005;1
Henrique Madeira;Luis Henriques;2002;1
Luis Henriques;Henrique Madeira;2002;1
Henrique Madeira;Luis Henriques;2005;1
Luis Henriques;Henrique Madeira;2005;1
Henrique Madeira;Luís Silva;1994;1
Luís Silva;Henrique Madeira;1994;1
Henrique Madeira;Luís Silva;2006;1
Luís Silva;Henrique Madeira;2006;1
Henrique Madeira;Marco Aurélio Costa;2003;1
Marco Aurélio Costa;Henrique Madeira;2003;1
Henrique Madeira;Marco Aurélio Costa;2004;1
Marco Aurélio Costa;Henrique Madeira;2004;1
Henrique Madeira;Marco Aurélio Costa;2008;2
Marco Aurélio Costa;Henrique Madeira;2008;2
Henrique Madeira;Marco Vieira;2000;2
Marco Vieira;Henrique Madeira;2000;2
Henrique Madeira;Marco Vieira;2001;2
Marco Vieira;Henrique Madeira;2001;2
Henrique Madeira;Marco Vieira;2002;3
Marco Vieira;Henrique Madeira;2002;3
Henrique Madeira;Marco Vieira;2003;6
Marco Vieira;Henrique Madeira;2003;6
Henrique Madeira;Marco Vieira;2004;5
Marco Vieira;Henrique Madeira;2004;5
Henrique Madeira;Marco Vieira;2005;5
Marco Vieira;Henrique Madeira;2005;5
Henrique Madeira;Marco Vieira;2006;2
Marco Vieira;Henrique Madeira;2006;2
Henrique Madeira;Marco Vieira;2007;9
Marco Vieira;Henrique Madeira;2007;9
Henrique Madeira;Marco Vieira;2008;14
Marco Vieira;Henrique Madeira;2008;14
Henrique Madeira;Marco Vieira;2009;12
Marco Vieira;Henrique Madeira;2009;12
Henrique Madeira;Marco Vieira;2010;8
Marco Vieira;Henrique Madeira;2010;8
Henrique Madeira;Marco Vieira;2011;2
Marco Vieira;Henrique Madeira;2011;2
Henrique Madeira;Marco Vieira;2012;6
Marco Vieira;Henrique Madeira;2012;6
Henrique Madeira;Marco Vieira;2013;1
Marco Vieira;Henrique Madeira;2013;1
Henrique Madeira;Marco Vieira;2014;3
Marco Vieira;Henrique Madeira;2014;3
Henrique Madeira;Marco Vieira;2015;1
Marco Vieira;Henrique Madeira;2015;1
Henrique Madeira;Mario Dal Cin;2005;1
Mario Dal Cin;Henrique Madeira;2005;1
Henrique Madeira;Mário Alberto Zenha Rela;1992;2
Mário Alberto Zenha Rela;Henrique Madeira;1992;2
Henrique Madeira;Mário Alberto Zenha Rela;1993;1
Mário Alberto Zenha Rela;Henrique Madeira;1993;1
Henrique Madeira;Mário Alberto Zenha Rela;1994;1
Mário Alberto Zenha Rela;Henrique Madeira;1994;1
Henrique Madeira;Mário Alberto Zenha Rela;1995;1
Mário Alberto Zenha Rela;Henrique Madeira;1995;1
Henrique Madeira;Mário Alberto Zenha Rela;1996;1
Mário Alberto Zenha Rela;Henrique Madeira;1996;1
Henrique Madeira;Mário Alberto Zenha Rela;1998;1
Mário Alberto Zenha Rela;Henrique Madeira;1998;1
Henrique Madeira;Mário Alberto Zenha Rela;2005;1
Mário Alberto Zenha Rela;Henrique Madeira;2005;1
Henrique Madeira;Naaliel Mendes;2006;3
Naaliel Mendes;Henrique Madeira;2006;3
Henrique Madeira;Naaliel Mendes;2008;3
Naaliel Mendes;Henrique Madeira;2008;3
Henrique Madeira;Naaliel Mendes;2009;1
Naaliel Mendes;Henrique Madeira;2009;1
Henrique Madeira;Naaliel Mendes;2010;1
Naaliel Mendes;Henrique Madeira;2010;1
Henrique Madeira;Naaliel Mendes;2014;1
Naaliel Mendes;Henrique Madeira;2014;1
Henrique Madeira;Nuno Antunes;2009;2
Nuno Antunes;Henrique Madeira;2009;2
Henrique Madeira;Nuno Antunes;2012;1
Nuno Antunes;Henrique Madeira;2012;1
Henrique Madeira;Nuno Laranjeiro;2007;2
Nuno Laranjeiro;Henrique Madeira;2007;2
Henrique Madeira;Nuno Laranjeiro;2008;2
Nuno Laranjeiro;Henrique Madeira;2008;2
Henrique Madeira;Nuno Laranjeiro;2009;5
Nuno Laranjeiro;Henrique Madeira;2009;5
Henrique Madeira;Nuno Laranjeiro;2010;1
Nuno Laranjeiro;Henrique Madeira;2010;1
Henrique Madeira;Nuno Laranjeiro;2011;1
Nuno Laranjeiro;Henrique Madeira;2011;1
Henrique Madeira;Nuno Laranjeiro;2012;1
Nuno Laranjeiro;Henrique Madeira;2012;1
Henrique Madeira;Nuno Laranjeiro;2014;1
Nuno Laranjeiro;Henrique Madeira;2014;1
Henrique Madeira;Nuno Silva;2007;1
Nuno Silva;Henrique Madeira;2007;1
Henrique Madeira;Nuno Silva;2010;1
Nuno Silva;Henrique Madeira;2010;1
Henrique Madeira;Olga Marina Freitas Craveiro;2008;1
Olga Marina Freitas Craveiro;Henrique Madeira;2008;1
Henrique Madeira;Olga Marina Freitas Craveiro;2009;1
Olga Marina Freitas Craveiro;Henrique Madeira;2009;1
Henrique Madeira;Olga Marina Freitas Craveiro;2010;1
Olga Marina Freitas Craveiro;Henrique Madeira;2010;1
Henrique Madeira;Olga Marina Freitas Craveiro;2012;1
Olga Marina Freitas Craveiro;Henrique Madeira;2012;1
Henrique Madeira;Olga Marina Freitas Craveiro;2014;3
Olga Marina Freitas Craveiro;Henrique Madeira;2014;3
Henrique Madeira;Paula Furtado;1993;1
Paula Furtado;Henrique Madeira;1993;1
Henrique Madeira;Paula Prata;1998;1
Paula Prata;Henrique Madeira;1998;1
Henrique Madeira;Paula Prata;2005;1
Paula Prata;Henrique Madeira;2005;1
Henrique Madeira;Paulo C. Veras;2010;3
Paulo C. Veras;Henrique Madeira;2010;3
Henrique Madeira;Paulo C. Veras;2015;1
Paulo C. Veras;Henrique Madeira;2015;1
Henrique Madeira;Pedro  Nunes da Costa;2003;1
Pedro  Nunes da Costa;Henrique Madeira;2003;1
Henrique Madeira;Pedro Bizarro;2001;1
Pedro Bizarro;Henrique Madeira;2001;1
Henrique Madeira;Pedro Bizarro;2002;1
Pedro Bizarro;Henrique Madeira;2002;1
Henrique Madeira;Pedro Furtado;1992;1
Pedro Furtado;Henrique Madeira;1992;1
Henrique Madeira;Pedro Furtado;1998;1
Pedro Furtado;Henrique Madeira;1998;1
Henrique Madeira;Pedro Furtado;2000;3
Pedro Furtado;Henrique Madeira;2000;3
Henrique Madeira;Pedro Furtado;2001;1
Pedro Furtado;Henrique Madeira;2001;1
Henrique Madeira;Pedro Furtado;2002;2
Pedro Furtado;Henrique Madeira;2002;2
Henrique Madeira;Pedro Furtado;2003;1
Pedro Furtado;Henrique Madeira;2003;1
Henrique Madeira;Pedro Gil;2002;1
Pedro Gil;Henrique Madeira;2002;1
Henrique Madeira;Philip Koopman;1999;1
Philip Koopman;Henrique Madeira;1999;1
Henrique Madeira;Philip Koopman;2001;1
Philip Koopman;Henrique Madeira;2001;1
Henrique Madeira;R. R. Some;2002;1
R. R. Some;Henrique Madeira;2002;1
Henrique Madeira;Raquel Rute Duarte Almeida;2008;1
Raquel Rute Duarte Almeida;Henrique Madeira;2008;1
Henrique Madeira;Raquel Rute Duarte Almeida;2010;3
Raquel Rute Duarte Almeida;Henrique Madeira;2010;3
Henrique Madeira;Raquel Rute Duarte Almeida;2012;1
Raquel Rute Duarte Almeida;Henrique Madeira;2012;1
Henrique Madeira;Raul Barbosa;2012;1
Raul Barbosa;Henrique Madeira;2012;1
Henrique Madeira;Raul Barbosa;2015;1
Raul Barbosa;Henrique Madeira;2015;1
Henrique Madeira;Regina Moraes;2006;4
Regina Moraes;Henrique Madeira;2006;4
Henrique Madeira;Regina Moraes;2007;2
Regina Moraes;Henrique Madeira;2007;2
Henrique Madeira;Ricardo Barbosa;2005;1
Ricardo Barbosa;Henrique Madeira;2005;1
Henrique Madeira;Ricardo Barbosa;2006;2
Ricardo Barbosa;Henrique Madeira;2006;2
Henrique Madeira;Ricardo Barbosa;2007;2
Ricardo Barbosa;Henrique Madeira;2007;2
Henrique Madeira;Ricardo Maia;2002;1
Ricardo Maia;Henrique Madeira;2002;1
Henrique Madeira;Ricardo Maia;2005;1
Ricardo Maia;Henrique Madeira;2005;1
Henrique Madeira;Rodrigo P. Pontes;2010;1
Rodrigo P. Pontes;Henrique Madeira;2010;1
Henrique Madeira;Tiago Rilho;2000;2
Tiago Rilho;Henrique Madeira;2000;2
Henrique Madeira;Tiago Rilho;2001;1
Tiago Rilho;Henrique Madeira;2001;1
Hernani Pedroso;João Gabriel Silva;1997;3
João Gabriel Silva;Hernani Pedroso;1997;3
Hernani Pedroso;João Gabriel Silva;1998;1
João Gabriel Silva;Hernani Pedroso;1998;1
Hernani Pedroso;João Gabriel Silva;2002;1
João Gabriel Silva;Hernani Pedroso;2002;1
Hernani Pedroso;Luís Silva;1997;3
Luís Silva;Hernani Pedroso;1997;3
Hernani Pedroso;Luís Silva;1998;2
Luís Silva;Hernani Pedroso;1998;2
Hernani Pedroso;Paulo Marques;2002;1
Paulo Marques;Hernani Pedroso;2002;1
Hernani Pedroso;Paulo Marques;2005;1
Paulo Marques;Hernani Pedroso;2005;1
Hernani Pedroso;Paulo Martins;1998;1
Paulo Martins;Hernani Pedroso;1998;1
Hernani Pedroso;Tiago Baptista;2002;1
Tiago Baptista;Hernani Pedroso;2002;1
Hernani Pedroso;Vitor Batista;1998;1
Vitor Batista;Hernani Pedroso;1998;1
I. Majzik;Marco Vieira;2005;1
Marco Vieira;I. Majzik;2005;1
I. Majzik;Marco Vieira;2008;1
Marco Vieira;I. Majzik;2008;1
I. Majzik;Marco Vieira;2012;1
Marco Vieira;I. Majzik;2012;1
I. Majzik;Marco Vieira;2014;1
Marco Vieira;I. Majzik;2014;1
I. Majzik;Nuno Antunes;2012;1
Nuno Antunes;I. Majzik;2012;1
Ian Kelley;Ian Taylor;2007;1
Ian Taylor;Ian Kelley;2007;1
Ian Kelley;Luís Silva;2007;1
Luís Silva;Ian Kelley;2007;1
Ian Kelley;Luís Silva;2008;3
Luís Silva;Ian Kelley;2008;3
Ian Kelly;Ian Taylor;2008;2
Ian Taylor;Ian Kelly;2008;2
Ian Kelly;Miguel Cardenas-Montes;2008;2
Miguel Cardenas-Montes;Ian Kelly;2008;2
Ian Kelly;Oleg Lodygensky;2008;2
Oleg Lodygensky;Ian Kelly;2008;2
Ian Kelly;Péter Kacsuk;2008;2
Péter Kacsuk;Ian Kelly;2008;2
Ian Kelly;Róbert Lovas;2008;2
Róbert Lovas;Ian Kelly;2008;2
Ian Kelly;Tamas Kiss;2008;2
Tamas Kiss;Ian Kelly;2008;2
Ian Kelly;Zoltán Balaton;2008;2
Zoltán Balaton;Ian Kelly;2008;2
Ian Kelly;Zoltán Farkas;2008;2
Zoltán Farkas;Ian Kelly;2008;2
Ian Taylor;Luís Silva;2007;1
Luís Silva;Ian Taylor;2007;1
Ian Taylor;Miguel Cardenas-Montes;2008;2
Miguel Cardenas-Montes;Ian Taylor;2008;2
Ian Taylor;Oleg Lodygensky;2008;2
Oleg Lodygensky;Ian Taylor;2008;2
Ian Taylor;Péter Kacsuk;2008;2
Péter Kacsuk;Ian Taylor;2008;2
Ian Taylor;Róbert Lovas;2008;2
Róbert Lovas;Ian Taylor;2008;2
Ian Taylor;Tamas Kiss;2008;2
Tamas Kiss;Ian Taylor;2008;2
Ian Taylor;Zoltán Balaton;2008;2
Zoltán Balaton;Ian Taylor;2008;2
Ian Taylor;Zoltán Farkas;2008;2
Zoltán Farkas;Ian Taylor;2008;2
Indira Patil;Marco Vieira;2010;1
Marco Vieira;Indira Patil;2010;1
Indira Patil;Meikel Poess;2010;1
Meikel Poess;Indira Patil;2010;1
Indira Patil;Raghunath Nambiar;2010;1
Raghunath Nambiar;Indira Patil;2010;1
Indira Patil;Raquel Rute Duarte Almeida;2010;1
Raquel Rute Duarte Almeida;Indira Patil;2010;1
Ivano Alessandro Elia;José Carlos Coelho Martins da Fonseca;2010;1
José Carlos Coelho Martins da Fonseca;Ivano Alessandro Elia;2010;1
Ivano Alessandro Elia;Marco Vieira;2010;1
Marco Vieira;Ivano Alessandro Elia;2010;1
Ivano Alessandro Elia;Marco Vieira;2014;3
Marco Vieira;Ivano Alessandro Elia;2014;3
Ivano Alessandro Elia;Marco Vieira;2015;2
Marco Vieira;Ivano Alessandro Elia;2015;2
Ivano Alessandro Elia;Nuno Laranjeiro;2014;3
Nuno Laranjeiro;Ivano Alessandro Elia;2014;3
Ivano Alessandro Elia;Nuno Laranjeiro;2015;2
Nuno Laranjeiro;Ivano Alessandro Elia;2015;2
Ivano Irrera;Joao Duraes;2010;1
Joao Duraes;Ivano Irrera;2010;1
Ivano Irrera;Joao Duraes;2013;1
Joao Duraes;Ivano Irrera;2013;1
Ivano Irrera;Joao Duraes;2014;1
Joao Duraes;Ivano Irrera;2014;1
Ivano Irrera;Joao Duraes;2015;1
Joao Duraes;Ivano Irrera;2015;1
Ivano Irrera;Marco Vieira;2009;1
Marco Vieira;Ivano Irrera;2009;1
Ivano Irrera;Marco Vieira;2010;1
Marco Vieira;Ivano Irrera;2010;1
Ivano Irrera;Marco Vieira;2013;2
Marco Vieira;Ivano Irrera;2013;2
Ivano Irrera;Marco Vieira;2014;2
Marco Vieira;Ivano Irrera;2014;2
Ivano Irrera;Marco Vieira;2015;2
Marco Vieira;Ivano Irrera;2015;2
J. Andersson;Rogério de Lemos;2009;1
Rogério de Lemos;J. Andersson;2009;1
J. Andersson;Rogério de Lemos;2010;1
Rogério de Lemos;J. Andersson;2010;1
J. Andersson;Rogério de Lemos;2013;1
Rogério de Lemos;J. Andersson;2013;1
J. Andersson;S. Malek;2009;1
S. Malek;J. Andersson;2009;1
J. Andersson;S. Malek;2010;1
S. Malek;J. Andersson;2010;1
J. Arlat;Karama Kanoun;2001;2
Karama Kanoun;J. Arlat;2001;2
J. Arlat;Karama Kanoun;2002;1
Karama Kanoun;J. Arlat;2002;1
J. Arlat;Pedro Gil;2002;1
Pedro Gil;J. Arlat;2002;1
Javier Alonso;Jordi Torres;2007;1
Jordi Torres;Javier Alonso;2007;1
Javier Alonso;Luís Silva;2007;1
Luís Silva;Javier Alonso;2007;1
Javier Cámara Moreno;Marco Vieira;2013;2
Marco Vieira;Javier Cámara Moreno;2013;2
Javier Cámara Moreno;Marco Vieira;2014;3
Marco Vieira;Javier Cámara Moreno;2014;3
Javier Cámara Moreno;Marco Vieira;2016;1
Marco Vieira;Javier Cámara Moreno;2016;1
Javier Cámara Moreno;Nuno Laranjeiro;2013;1
Nuno Laranjeiro;Javier Cámara Moreno;2013;1
Javier Cámara Moreno;Nuno Laranjeiro;2014;2
Nuno Laranjeiro;Javier Cámara Moreno;2014;2
Javier Cámara Moreno;Nuno Laranjeiro;2016;1
Nuno Laranjeiro;Javier Cámara Moreno;2016;1
Javier Cámara Moreno;Pedro Gonçalo Roque Correia;2013;1
Pedro Gonçalo Roque Correia;Javier Cámara Moreno;2013;1
Javier Cámara Moreno;Pedro Gonçalo Roque Correia;2014;1
Pedro Gonçalo Roque Correia;Javier Cámara Moreno;2014;1
Javier Cámara Moreno;Rafael Simões Ventura;2013;3
Rafael Simões Ventura;Javier Cámara Moreno;2013;3
Javier Cámara Moreno;Rafael Simões Ventura;2014;2
Rafael Simões Ventura;Javier Cámara Moreno;2014;2
Javier Cámara Moreno;Rafael Simões Ventura;2016;1
Rafael Simões Ventura;Javier Cámara Moreno;2016;1
Javier Cámara Moreno;Raquel Rute Duarte Almeida;2013;1
Raquel Rute Duarte Almeida;Javier Cámara Moreno;2013;1
Javier Cámara Moreno;Rogério de Lemos;2012;2
Rogério de Lemos;Javier Cámara Moreno;2012;2
Javier Cámara Moreno;Rogério de Lemos;2013;4
Rogério de Lemos;Javier Cámara Moreno;2013;4
Javier Cámara Moreno;Rogério de Lemos;2014;3
Rogério de Lemos;Javier Cámara Moreno;2014;3
Javier Cámara Moreno;Rogério de Lemos;2016;1
Rogério de Lemos;Javier Cámara Moreno;2016;1
Jennifer Widom;Pedro Bizarro;2005;1
Pedro Bizarro;Jennifer Widom;2005;1
Jennifer Widom;Shivnath Babu;2005;1
Shivnath Babu;Jennifer Widom;2005;1
Joao Duraes;José Carlos Coelho Martins da Fonseca;2012;1
José Carlos Coelho Martins da Fonseca;Joao Duraes;2012;1
Joao Duraes;João Carlos Cunha;2005;1
João Carlos Cunha;Joao Duraes;2005;1
Joao Duraes;Marco Vieira;2003;1
Marco Vieira;Joao Duraes;2003;1
Joao Duraes;Marco Vieira;2004;2
Marco Vieira;Joao Duraes;2004;2
Joao Duraes;Marco Vieira;2005;2
Marco Vieira;Joao Duraes;2005;2
Joao Duraes;Marco Vieira;2008;6
Marco Vieira;Joao Duraes;2008;6
Joao Duraes;Marco Vieira;2009;1
Marco Vieira;Joao Duraes;2009;1
Joao Duraes;Marco Vieira;2010;1
Marco Vieira;Joao Duraes;2010;1
Joao Duraes;Marco Vieira;2012;1
Marco Vieira;Joao Duraes;2012;1
Joao Duraes;Marco Vieira;2013;1
Marco Vieira;Joao Duraes;2013;1
Joao Duraes;Marco Vieira;2014;1
Marco Vieira;Joao Duraes;2014;1
Joao Duraes;Marco Vieira;2015;1
Marco Vieira;Joao Duraes;2015;1
Joao Duraes;Mário Alberto Zenha Rela;2005;1
Mário Alberto Zenha Rela;Joao Duraes;2005;1
Joao Duraes;Naaliel Mendes;2006;1
Naaliel Mendes;Joao Duraes;2006;1
Joao Duraes;Naaliel Mendes;2008;4
Naaliel Mendes;Joao Duraes;2008;4
Joao Duraes;Naaliel Mendes;2009;1
Naaliel Mendes;Joao Duraes;2009;1
Joao Duraes;Naaliel Mendes;2014;1
Naaliel Mendes;Joao Duraes;2014;1
Joao Duraes;Nuno Antunes;2013;1
Nuno Antunes;Joao Duraes;2013;1
Joao Duraes;Nuno Silva;2007;1
Nuno Silva;Joao Duraes;2007;1
Joao Duraes;Regina Moraes;2006;2
Regina Moraes;Joao Duraes;2006;2
Joao Duraes;Regina Moraes;2007;1
Regina Moraes;Joao Duraes;2007;1
Joao Duraes;Ricardo Barbosa;2006;1
Ricardo Barbosa;Joao Duraes;2006;1
Joao Duraes;Ricardo Barbosa;2007;2
Ricardo Barbosa;Joao Duraes;2007;2
Joao Paulo Magalhaes;Luís Silva;2010;2
Luís Silva;Joao Paulo Magalhaes;2010;2
Joao Paulo Magalhaes;Luís Silva;2011;2
Luís Silva;Joao Paulo Magalhaes;2011;2
Joao Paulo Magalhaes;Luís Silva;2012;1
Luís Silva;Joao Paulo Magalhaes;2012;1
Joao Paulo Magalhaes;Luís Silva;2013;3
Luís Silva;Joao Paulo Magalhaes;2013;3
Joao Paulo Magalhaes;Luís Silva;2015;1
Luís Silva;Joao Paulo Magalhaes;2015;1
Joaquim Macedo;Olga Marina Freitas Craveiro;2008;1
Olga Marina Freitas Craveiro;Joaquim Macedo;2008;1
Joaquim Macedo;Olga Marina Freitas Craveiro;2009;1
Olga Marina Freitas Craveiro;Joaquim Macedo;2009;1
Joaquim Macedo;Olga Marina Freitas Craveiro;2010;1
Olga Marina Freitas Craveiro;Joaquim Macedo;2010;1
Joaquim Macedo;Olga Marina Freitas Craveiro;2012;1
Olga Marina Freitas Craveiro;Joaquim Macedo;2012;1
Joaquim Macedo;Olga Marina Freitas Craveiro;2014;3
Olga Marina Freitas Craveiro;Joaquim Macedo;2014;3
Johan Karlsson;João Gabriel Silva;2006;1
João Gabriel Silva;Johan Karlsson;2006;1
Johan Karlsson;Marco Vieira;2012;1
Marco Vieira;Johan Karlsson;2012;1
Johan Karlsson;Raul Barbosa;2011;1
Raul Barbosa;Johan Karlsson;2011;1
Johan Karlsson;Raul Barbosa;2012;1
Raul Barbosa;Johan Karlsson;2012;1
Johan Karlsson;Raul Barbosa;2013;1
Raul Barbosa;Johan Karlsson;2013;1
Johan Karlsson;Raul Barbosa;2014;1
Raul Barbosa;Johan Karlsson;2014;1
Jonathan Aldrich;Paulo Marques;2009;1
Paulo Marques;Jonathan Aldrich;2009;1
Jonathan Aldrich;Paulo Marques;2014;1
Paulo Marques;Jonathan Aldrich;2014;1
Jonathan Aldrich;Paulo Marques;2015;1
Paulo Marques;Jonathan Aldrich;2015;1
Jonathan Aldrich;Sven Stork;2009;1
Sven Stork;Jonathan Aldrich;2009;1
Jonathan Aldrich;Sven Stork;2014;1
Sven Stork;Jonathan Aldrich;2014;1
Jordi Torres;Luís Silva;2007;1
Luís Silva;Jordi Torres;2007;1
Jorge Bernardino;Jorge Vieira;2003;1
Jorge Vieira;Jorge Bernardino;2003;1
Jorge Bernardino;Jorge Vieira;2005;1
Jorge Vieira;Jorge Bernardino;2005;1
Jorge Bernardino;Jorge Vieira;2008;1
Jorge Vieira;Jorge Bernardino;2008;1
Jorge Bernardino;Jorge Vieira;2012;1
Jorge Vieira;Jorge Bernardino;2012;1
Jorge Bernardino;João Gabriel Silva;1994;1
João Gabriel Silva;Jorge Bernardino;1994;1
Jorge Bernardino;João Silva;2004;1
João Silva;Jorge Bernardino;2004;1
Jorge Bernardino;Luís Silva;1994;1
Luís Silva;Jorge Bernardino;1994;1
Jorge Bernardino;Marco Aurélio Costa;2003;1
Marco Aurélio Costa;Jorge Bernardino;2003;1
Jorge Bernardino;Marco Vieira;2008;1
Marco Vieira;Jorge Bernardino;2008;1
Jorge Bernardino;Marco Vieira;2010;1
Marco Vieira;Jorge Bernardino;2010;1
Jorge Bernardino;Marco Vieira;2011;4
Marco Vieira;Jorge Bernardino;2011;4
Jorge Bernardino;Marco Vieira;2012;6
Marco Vieira;Jorge Bernardino;2012;6
Jorge Bernardino;Marco Vieira;2013;4
Marco Vieira;Jorge Bernardino;2013;4
Jorge Bernardino;Marco Vieira;2014;1
Marco Vieira;Jorge Bernardino;2014;1
Jorge Bernardino;Marco Vieira;2015;3
Marco Vieira;Jorge Bernardino;2015;3
Jorge Bernardino;Marco Vieira;2016;1
Marco Vieira;Jorge Bernardino;2016;1
Jorge Bernardino;Nuno Laranjeiro;2015;1
Nuno Laranjeiro;Jorge Bernardino;2015;1
Jorge Bernardino;Pedro Furtado;2001;1
Pedro Furtado;Jorge Bernardino;2001;1
